,RGIId,Mean Thickness,Median Thickness,Thickness Std Dev,Weighted Mean Thickness,Model Variance,Weighted Volume (km3),Lower Bound,Upper Bound,Shapiro-Wilk statistic,Shapiro-Wilk p_value,IQR,Total estimates,region,CenLat,CenLon,Slope,Zmin,Zmed,Zmax,Area,Aspect,Lmax,Farinotti Mean Thickness,Farinotti Shapiro-Wilk statistic,Farinotti Shapiro-Wilk p_value,Farinotti Median Thickness,Farinotti Thickness STD,Farinotti Skew,Farinotti Volume (km3),Thickness,Residual,Percent Residual,Farinotti Residual,Farinotti PercentResidual
190,RGI60-10.01708,47.80104137913043,48.201416,6.172185191476847,47.81150794041184,38.08640522545431,0.03643236905059383,5.9751615871304296,5.7880495808695684,0.9935486316680908,1.821710750998795e-12,7.633997999999998,4025.0,10,50.047698975,87.780303955,23.9,2792,3314,3496,0.762,342,1699,32.29596,0.9301438927650452,2.129825363167036e-23,31.67219,6.322869,1.0048024087316254,0.02460952152,69.0,-21.188492059588157,-0.307079595066495,-36.70404,-0.5319426086956521
191,RGI60-10.01708,47.80104137913043,48.201416,6.172185191476847,47.81150794041184,38.08640522545431,0.03643236905059383,5.9751615871304296,5.7880495808695684,0.9935486316680908,1.821710750998795e-12,7.633997999999998,4025.0,10,50.047698975,87.780303955,23.9,2792,3314,3496,0.762,342,1699,32.29596,0.9301438927650452,2.129825363167036e-23,31.67219,6.322869,1.0048024087316254,0.02460952152,86.0,-38.18849205958816,-0.44405223325102505,-53.70404,-0.6244655813953488
192,RGI60-10.01714,52.19836594931677,52.04234,6.009454571128346,52.22022138192949,36.10457193332682,0.11357898150569663,5.621383741316777,5.709036450683229,0.9975208044052124,4.131748482905096e-06,7.539664999999999,4025.0,10,50.131191254,87.649719238,29.3,2533,3233,3955,2.175,3,3485,36.54613,0.9538318514823914,8.012617358552375e-32,36.344578,7.1498866,0.4372450569955178,0.07948783274999999,58.0,-5.779778618070509,-0.09965135548397429,-21.453870000000002,-0.3698943103448276
193,RGI60-10.01717,47.3977989383851,47.84151,5.877948023611951,47.419973710360665,34.54168904953375,0.04272539631303496,5.592821626385103,5.5381238536148985,0.9935453534126282,1.8046706707144922e-12,7.289951000000002,4025.0,10,50.131278992,87.669631958,33.9,2669,3036,3950,0.901,45,2081,32.835716,0.9116412997245787,3.401629708626477e-28,31.281067,6.5164967,0.950539922814694,0.029584980116,40.0,7.419973710360665,0.18549934275901664,-7.164284000000002,-0.17910710000000005
194,RGI60-10.01730,52.12070818608696,51.920883,6.008704984369274,52.13901346700551,36.09556551823032,0.16356008524599627,5.665619642086959,5.72864202991304,0.9975427389144896,4.6023728828004096e-06,7.609692000000003,4025.0,10,50.09582901,87.711715698,26.8,2641,3175,3990,3.137,49,3751,43.479656,0.9066779613494872,0.0,39.81456,10.7688265,0.9371576188437464,0.136395680872,54.0,-1.8609865329944881,-0.034462713573972,-10.520344000000001,-0.1948211851851852
195,RGI60-10.01730,52.12070818608696,51.920883,6.008704984369274,52.13901346700551,36.09556551823032,0.16356008524599627,5.665619642086959,5.72864202991304,0.9975427389144896,4.6023728828004096e-06,7.609692000000003,4025.0,10,50.09582901,87.711715698,26.8,2641,3175,3990,3.137,49,3751,43.479656,0.9066779613494872,0.0,39.81456,10.7688265,0.9371576188437464,0.136395680872,40.0,12.139013467005512,0.3034753366751378,3.4796559999999985,0.08699139999999997
196,RGI60-10.01732,62.47568076944099,62.76024,6.313591704103323,62.48246441275101,39.85153674271705,0.1636415742969949,6.139280769440994,6.0296758065590055,0.9914875030517578,8.411206572824653e-15,8.032964,4025.0,10,50.049674988,87.745521545,19.3,2355,3301,3696,2.619,49,3827,61.21348,0.8841795921325684,0.0,56.26744,16.791666,0.9415716201255736,0.16031810412,86.0,-23.517535587248993,-0.2734597161308022,-24.786520000000003,-0.28821534883720934
197,RGI60-10.01735,52.50460633267081,52.33457,5.923317484790263,52.52239195473555,35.07697308400078,0.23172879330429325,5.606100572670812,5.690385995329187,0.9977772831916808,1.4989773262641393e-05,7.480039999999995,4025.0,10,50.061340332,87.697410583,25.5,2489,3223,3717,4.412,48,3738,44.73031,0.829459547996521,0.0,38.248917,16.505453,1.5100952598294206,0.19735012772000002,56.0,-3.4776080452644536,-0.06210014366543667,-11.269689999999997,-0.20124446428571424
198,RGI60-10.01736,48.14066497291925,48.522217,5.823162779622992,48.16288425697359,33.90080010587278,0.032943412831769936,5.6358913969192415,5.555303747080757,0.9957054257392884,1.931687476641741e-09,7.330478999999997,4025.0,10,50.114421844,87.7084198,26.9,2669,2979,3690,0.684,30,2150,29.019629,0.9632489681243896,5.686958032041691e-16,28.17464,3.2469163,0.5804136814944171,0.019849426236,39.0,9.16288425697359,0.23494575017881003,-9.980371000000002,-0.2559069487179488
199,RGI60-10.01737,61.1647092847205,61.36796,6.315458715533857,61.17322469433422,39.87510946617464,0.3467298375674864,6.416420532720501,6.176082995279501,0.9945409893989564,3.631116241020749e-11,8.111303999999997,4025.0,10,50.080078125,87.690246582,21.1,2677,3330,3997,5.668,88,5621,62.461975,0.9464625120162964,0.0,52.404068,10.490397,0.7066167941456981,0.3540344743,90.0,-28.826775305665777,-0.32029750339628643,-27.538024999999998,-0.3059780555555555
200,RGI60-10.01737,61.1647092847205,61.36796,6.315458715533857,61.17322469433422,39.87510946617464,0.3467298375674864,6.416420532720501,6.176082995279501,0.9945409893989564,3.631116241020749e-11,8.111303999999997,4025.0,10,50.080078125,87.690246582,21.1,2677,3330,3997,5.668,88,5621,62.461975,0.9464625120162964,0.0,52.404068,10.490397,0.7066167941456981,0.3540344743,90.0,-28.826775305665777,-0.32029750339628643,-27.538024999999998,-0.3059780555555555
201,RGI60-10.01738,64.53907227130435,64.930695,6.355191908945926,64.54896350279746,40.378429798488405,0.42557131637394363,5.782806135304348,5.927270208695646,0.981671154499054,1.9946022346731608e-22,7.736758999999999,4025.0,10,50.032310486,87.718002319,16.0,2796,3142,3703,6.593,104,4635,69.015236,0.9243918657302856,0.0,64.436035,17.416359,0.7830467987021733,0.45501745094800006,68.0,-3.451036497202537,-0.05075053672356672,1.0152360000000016,0.014929941176470611
202,RGI60-10.01742,40.04592202631056,40.306477,6.59705177589694,40.05569381628918,43.510279440167125,0.0016823391402841456,6.111769306310563,6.558144021689436,0.9820755124092102,3.5145353768600593e-22,8.382593,4025.0,10,50.079963684,87.665985107,34.4,3052,3115,3215,0.042,300,269,11.640084,0.9477068185806274,0.007542495150119,11.931761,0.60721666,-0.2183491239357406,0.000488883528,44.0,-3.9443061837108218,-0.08964332235706413,-32.359916,-0.7354526363636363
203,RGI60-10.01748,39.35039010330434,39.60487,6.796698493872388,39.3661412174109,46.18363337054094,0.0011022519540875052,6.209819167304339,6.94434024869566,0.9868842959403992,6.884065891365376e-19,8.751323,4025.0,10,50.048248291,87.715423584,29.8,3298,3346,3395,0.028,213,168,11.021519,0.9499164819717408,0.0884863659739494,11.461537,0.61095285,-0.1494035940700266,0.00030860253200000004,56.0,-16.6338587825891,-0.29703319254623395,-44.978481,-0.8031871607142858
204,RGI60-10.01754,57.41646591080745,57.77084,6.5399429073987845,57.42372107068566,42.76022693309604,0.03916297777020762,6.705891846807454,6.319521057192546,0.9945495128631592,3.7311816830642996e-11,8.810812999999996,4025.0,10,49.932563782,87.761383057,15.8,3052,3279,3500,0.682,14,1538,30.52044,0.9293541312217712,2.7079302761991125e-22,28.038332,5.9214706,0.7902291978097901,0.02081494008,44.0,13.423721070685659,0.30508456978831044,-13.47956,-0.30635363636363633
205,RGI60-10.01759,44.43335459279504,44.763096,6.366342649844821,44.45257617873097,40.5202490908269,0.015914022271985687,6.152531752795042,5.941969631204962,0.9915828704833984,1.0571570034027375e-14,8.54918,4025.0,10,49.844608307,87.655677795,22.8,3166,3309,3578,0.358,84,787,22.414639,0.9597214460372924,2.2315194830868634e-11,25.05766,1.81666,-0.0750112781032261,0.008024440762,49.0,-4.547423821269028,-0.09280456778100057,-26.585361,-0.542558387755102
206,RGI60-10.01763,45.15160607254659,45.606262,6.217306987328524,45.16366077875465,38.64530247128664,0.017704155025271822,6.032511168546591,5.70642567145341,0.9897207021713256,1.616574026537857e-16,7.771563999999998,4025.0,10,49.836715698,87.615287781,22.7,2878,3075,3251,0.392,337,1010,23.735989,0.9495391845703124,1.1035072053182383e-13,21.888515,2.5881073,0.689848104389726,0.009304507688,42.0,3.1636607787546467,0.07532525663701539,-18.264011,-0.43485740476190476
207,RGI60-10.01765,46.72736427478261,47.08338,6.22108117498947,46.74691307432484,38.69223561910382,0.041885234114595056,5.9103049947826065,6.01423804521739,0.9951019287109376,2.2939260213572507e-10,7.822157000000004,4025.0,10,49.891189575,87.695518494,25.0,3089,3325,3896,0.896,93,1910,38.323277,0.8797553181648254,7.356506370433284e-32,32.877487,7.7479715,1.1222321420928647,0.034337656192,45.0,1.7469130743248371,0.03882029054055194,-6.676723000000003,-0.14837162222222228
208,RGI60-10.01770,60.73025230906832,61.06078,6.484488203931529,60.73824793302369,42.03814041294778,0.2114298410548555,6.4072379730683195,6.262028570931676,0.995020031929016,1.7393307627511234e-10,8.444138000000002,4025.0,10,49.903869629,87.71862793,17.2,3037,3368,3810,3.481,52,3859,53.728622,0.915405809879303,0.0,56.867302,12.36608,0.3921216960044524,0.18702933318200002,53.0,7.738247933023693,0.14600467798157912,0.7286220000000014,0.013747584905660405
209,RGI60-10.01795,49.50147218211181,49.416534,5.998664831385775,49.51645761391347,35.97503964010967,0.031591499957676794,5.573597550111813,5.814852409888189,0.9930930733680724,5.085411258765049e-13,7.374244000000004,4025.0,10,49.812568665,87.592224121,17.0,2938,3096,3273,0.638,153,1352,28.265327,0.9705824255943298,1.6593096254652329e-13,27.246,4.0127983,0.3090358490282179,0.018033278626,53.0,-3.4835423860865333,-0.06572721483182138,-24.734673,-0.46669194339622644
210,RGI60-10.01799,43.23985557391305,43.5226,6.406306281821793,43.25881562238262,41.03056371435372,0.011290550877441866,6.2688135419130475,5.823723818086954,0.991931140422821,2.4725423667043903e-14,8.715884000000003,4025.0,10,49.780052185,87.734016418,21.5,3081,3193,3348,0.261,156,677,17.630022,0.9526416659355164,2.1929789928432086e-10,16.394451,2.1752324,0.2593445988446397,0.004601435742,82.0,-38.74118437761738,-0.47245346801972415,-64.369978,-0.7849997317073171
211,RGI60-10.01800,59.223030564968944,59.487053,6.109848347743395,59.23830015314233,37.32097223693638,0.10260073586524251,6.192034644968942,6.063680595031052,0.996633529663086,7.383004430039365e-08,8.126356000000001,4025.0,10,49.779998779,87.708122253,12.9,2875,3030,3414,1.732,206,2229,44.183723,0.9485362768173218,4.33418158379822e-30,49.195274,7.7357697,-0.0006891357847989,0.076526208236,62.0,-2.761699846857667,-0.04454354591705914,-17.816277,-0.2873593064516129
212,RGI60-10.01810,48.99495525937889,48.9967,5.984278710040853,49.01433309953979,35.80269438958997,0.06347356136390403,5.717667339378892,5.762070260621108,0.9935632944107056,1.899734276139542e-12,7.4840249999999955,4025.0,10,49.823631287,87.741706848,23.3,2875,3111,3574,1.295,7,1796,29.66885,0.8914816379547119,5.517545485794231e-36,28.503637,7.801691,0.9950048757559844,0.038421160749999995,38.0,11.01433309953979,0.2898508710405208,-8.331150000000001,-0.21924078947368422
213,RGI60-10.01811,56.077642878012426,56.284195,5.996344319455013,56.08844553150427,35.94721199368465,0.10090311351117619,6.304024038012429,5.789114449987572,0.9962185621261596,1.3616873850708089e-08,8.158383,4025.0,10,49.834091187,87.490966797,16.4,2805,2980,3314,1.799,26,1514,36.937416,0.9426915049552916,4.8261907158461903e-32,35.301105,7.1157618,0.7727010451519915,0.066450411384,63.0,-6.91155446849573,-0.1097072137856465,-26.062584,-0.4136918095238095
214,RGI60-10.01814,52.71156599826087,52.770203,5.800481116605591,52.72688323162647,33.6372220334933,0.06680496105447073,5.207689430260871,5.689666017739128,0.995340883731842,5.229402466611076e-10,7.600810000000003,4025.0,10,49.819374084,87.523498535,19.0,2792,3014,3315,1.267,39,2237,36.32944,0.9723713397979736,2.6029006072540353e-19,35.228218,6.2028217,0.3365231459225682,0.046029400479999996,64.0,-11.273116768373526,-0.17614244950583635,-27.670560000000002,-0.43235250000000003
215,RGI60-10.01815,52.04622798931677,52.055706,5.818265789234756,52.06314392908128,33.843806305535026,0.08871559725515449,5.324703749316768,5.671517090683224,0.9942372441291808,1.4047346619250334e-11,7.235332,4025.0,10,49.82598877,87.506484985,20.0,2766,3015,3322,1.704,21,2189,34.470787,0.9663193821907043,9.198166472607442e-25,36.150913,7.2586727,0.376254001288949,0.058738221048,57.0,-4.936856070918722,-0.08661151001611793,-22.529213,-0.395249350877193
216,RGI60-10.01817,56.25037039279504,56.366585,6.002579173960823,56.26412866532925,36.02200494917387,0.06965499128767762,6.453896472795044,5.92396187920496,0.997991979122162,4.635669392882846e-05,8.122065,4025.0,10,49.811115265,87.612625122,14.4,2915,3081,3405,1.238,149,1862,36.914127,0.9408142566680908,1.5637401368247556e-27,35.49904,7.0340686,0.2016634092099488,0.045699689226,47.0,9.264128665329252,0.19710912053892027,-10.085873,-0.21459304255319148
217,RGI60-10.01827,45.30534526161491,45.68012,5.791893675883056,45.32994695882189,33.537697934758306,0.021169085229769825,5.557738173614908,5.35885120238509,0.9915243983268738,9.187331003932507e-15,7.295256999999999,4025.0,10,49.834014893,87.561233521,28.6,2634,2867,3408,0.467,14,1407,24.252428,0.9559958577156068,3.4021105431523285e-14,22.679722,3.104843,0.4605747415031712,0.011325883876,50.0,-4.670053041178107,-0.09340106082356214,-25.747572,-0.51495144
218,RGI60-10.01828,45.95817024198758,46.320778,5.824745300799412,45.98106298155557,33.91922858742852,0.026255186962468226,5.60197436998758,5.359185478012421,0.9925099611282348,1.0729065476767359e-13,7.262107999999998,4025.0,10,49.829650879,87.570899963,25.5,2708,2940,3393,0.571,20,1278,23.238022,0.9294624924659728,3.332124552963972e-20,19.426155,4.5027213,0.6436178554038524,0.013268910561999999,50.0,-4.018937018444433,-0.08037874036888866,-26.761978,-0.53523956
219,RGI60-10.01833,53.896790411925465,53.993126,5.9634891634442,53.910773875089326,35.554367424130675,0.09331954957777963,5.373249059925463,5.93811500407454,0.9969232678413392,2.571422896835429e-07,8.175956,4025.0,10,49.818733215,87.573745728,15.2,2885,3063,3382,1.731,153,1495,39.016514,0.9646695852279664,1.6232846906943589e-25,42.2384,6.5361567,0.5299381193492059,0.06753758573400001,55.0,-1.0892261249106738,-0.019804111362012253,-15.983486,-0.2906088363636363
220,RGI60-10.01834,55.46895131602484,55.634907,6.117549574639092,55.47997466344978,37.41511480740964,0.11550930724930245,6.472251316024845,5.939397163975158,0.9972459077835084,1.1102745247626444e-06,8.360937999999997,4025.0,10,49.81319046,87.742340088,17.1,2958,3201,3637,2.082,83,2345,43.932148,0.9475805759429932,6.854821103739274e-33,45.659668,7.830781,0.4852954432311725,0.09146673213599998,61.0,-5.520025336550219,-0.09049221863197081,-17.067852000000002,-0.2798008524590164
221,RGI60-10.01838,46.66232377664596,47.143494,6.234211595373956,46.67443484553087,38.85573821733213,0.037992989964262126,6.009932784645962,5.79207367935404,0.9908755421638488,2.018920817472517e-15,7.655270000000002,4025.0,10,49.846458435,87.624099731,22.5,2940,3121,3476,0.814,343,1370,26.81537,0.9287795424461364,1.9812257411843816e-24,26.135382,4.9302044,0.9909995033925626,0.02182771118,56.0,-9.325565154469132,-0.16652794918694877,-29.18463,-0.5211541071428571
222,RGI60-10.01839,45.89300552496895,46.14353,6.116216088399328,45.91247023189607,37.398805302295386,0.050365979844389994,5.827370212968951,5.800381403031054,0.9950999021530152,2.2783389064251478e-10,7.591370000000005,4025.0,10,49.761001587,87.779876709,25.2,2935,3263,3717,1.097,121,1756,32.884003,0.901422917842865,3.9788623555524256e-32,33.54674,7.73963,0.894951736191634,0.036073751291,65.0,-19.087529768103927,-0.2936543041246758,-32.115997,-0.49409226153846153
223,RGI60-10.01840,74.47458072944099,75.3271,7.704981069944276,74.47653107577342,59.351983789246056,1.0572688351516795,5.3935291934409975,6.5594683905590045,0.8989030122756958,1.401298464324817e-45,7.906745000000001,4025.0,10,49.802467346,87.705734253,15.0,2552,3150,3696,14.196,8,5000,70.551506,0.9436764717102052,0.0,66.27135,16.040771,0.5578585729723943,1.001549179176,58.0,16.476531075773423,0.2840781219960935,12.551506000000003,0.21640527586206904
224,RGI60-10.01841,54.27724758310559,54.33632,6.065831278271266,54.292173648537386,36.78516765320024,0.09756303604642168,5.445765031105594,6.119635952894406,0.996232807636261,1.4406381865228468e-08,8.238253,4025.0,10,49.817615509,87.554397583,17.2,2661,3079,3387,1.797,336,2701,45.261745,0.928681492805481,5.976759700782651e-35,45.27435,10.479761,0.4450414691984701,0.08133535576499999,61.0,-6.707826351462614,-0.10996436641741991,-15.738255000000002,-0.25800418032786887
225,RGI60-10.01842,52.2446604804969,52.15223,6.057475284825331,52.25479464475262,36.68389055128184,0.21393112927561725,5.5082914724969,6.070959375503101,0.996862292289734,1.9675960061249498e-07,7.566575999999998,4025.0,10,49.825649261,87.59413147,22.4,2643,2987,3853,4.094,326,2892,45.5184,0.9089604020118712,0.0,39.263798,13.829417,0.7651624146281598,0.1863523296,60.0,-7.7452053552473785,-0.12908675592078964,-14.4816,-0.24136
226,RGI60-10.01843,68.15236429416149,68.74636,6.824516150243496,68.1597066060615,46.56244949967097,0.3530672802193986,5.554463790161485,6.154736249838507,0.9575376510620116,9.469512126523659e-33,7.834829999999997,4025.0,10,49.771846771,87.830444336,14.5,2822,3158,3609,5.18,59,4373,62.202335,0.93513160943985,0.0,55.933155,13.728255,0.2212579086482262,0.3222080953,63.0,5.159706606061505,0.08190010485811912,-0.7976650000000021,-0.012661349206349239
227,RGI60-10.01847,54.565453062857145,54.6216,6.330366549274074,54.57768319017746,40.0635844890009,0.0777186208628127,5.759257382857143,6.169389097142854,0.9964675307273864,3.7063973223894215e-08,8.802539000000003,4025.0,10,49.888519287,87.734794617,20.1,2994,3385,3799,1.424,22,2597,31.578775,0.921008825302124,7.100672808477878e-33,27.514793,6.251683,0.7592915548980433,0.0449681756,48.0,6.57768319017746,0.13703506646203042,-16.421225,-0.34210885416666664
228,RGI60-10.02407,46.08481426000001,46.4551,6.188636466330462,46.1069717224063,38.28970597790764,0.042833376730115454,6.001556132000012,5.815896499999994,0.9918398261070251,1.9741935815059328e-14,7.602944000000001,4025.0,10,49.785575867,87.967948914,31.7,2942,3453,3921,0.929,54,1450,34.44141,0.9282854795455932,4.378047060740397e-26,30.480394,4.6005745,1.096969986467802,0.03199606989,46.0,0.10697172240629982,0.0023254722262239093,-11.558590000000002,-0.25127369565217395
